species,ENSG00000031823,ENSG00000119314,ENSG00000120690,ENSG00000135090,ENSG00000102760,ENSG00000064419,ENSG00000058272,ENSG00000121579,ENSG00000121774,ENSG00000114423,ENSG00000138814,ENSG00000170606,ENSG00000138758,ENSG00000080802,ENSG00000134644,ENSG00000178741,ENSG00000171497,ENSG00000177889,ENSG00000144802,ENSG00000100354,ENSG00000105968,ENSG00000081059,ENSG00000171681,ENSG00000005483,ENSG00000115464,ENSG00000055609,ENSG00000146247,ENSG00000150753,ENSG00000146285,ENSG00000120265,ENSG00000134996,ENSG00000104388,ENSG00000127922,ENSG00000198846,ENSG00000082153,ENSG00000184588,ENSG00000131196,ENSG00000247596,ENSG00000140396,ENSG00000101745,ENSG00000141027,ENSG00000069667,ENSG00000125676,ENSG00000030419,ENSG00000101972,ENSG00000065548,ENSG00000154001,ENSG00000213145,ENSG00000126561,ENSG00000114209,ENSG00000078596,ENSG00000103275,ENSG00000171700,ENSG00000125534,ENSG00000141293,ENSG00000025293
"""Frog""",-0.2735650089995121,-1.686630703294917,0.4492402280889884,1.3011912479285044,0.7042675479698313,-0.1533490324249233,0.2211351253198639,1.422394445299238,0.2475251738482871,1.0502892112112672,0.5321137883920881,-1.2024049730591595,0.8374831355549242,0.0867169060749244,0.6318394585458982,-0.4804672814060383,1.0131381568687885,0.0257545689566123,1.1269586547967434,0.6410019717435402,0.706500867596332,0.7740852199187136,0.099060032922555,0.0491643433236135,0.5779551574986128,0.737500861030078,0.9298628454055003,-0.4199200950846977,0.7563074060515718,0.8524214349828767,-0.0293752201721726,0.3456885555014635,1.5881752114579182,0.4656235817545908,-2.485045650986808,1.9488995814087489,0.5861840195124872,0.5126009633516497,1.046352124142725,0.6993136493110861,-0.0162790760335631,1.743600836664868,-0.5862499134769442,1.4716019800968796,0.3830614151538374,0.1199514609455931,0.6870993583624483,-0.5007603907871239,0.9025841988481778,-0.2575678694041128,-0.7584951765838555,0.644845879748839,-1.982646217042766,-0.7433609841505394,0.1195810635538716,0.7857380558266682
"""Human""",0.4232053458581248,0.6034894730017146,0.2953102934910927,0.797345828072175,0.8963879972167519,0.9142978469680644,0.5793644145949441,0.3238487344908833,0.1072838443363937,1.0720637817088388,1.4491935332013244,-1.8357650316050893,0.5393053028841315,0.719909093334701,0.6813267076313971,-1.7571278791432343,0.262432910528759,0.0537243422203308,0.8162638744177648,0.9575843207219046,0.3472168015081807,0.8109172210045108,0.9698580845776564,-0.4050322679746018,0.8505406544745393,0.5433479777102848,0.3732246309019857,0.6106142730241266,1.1838759087509738,-0.6708631237015485,0.0461915954278058,0.546823933001938,0.0881620558317222,1.5173158737809205,-0.4994071211856783,1.0605602493993682,0.8194520098013316,-0.3243504363680056,1.52258364492932,0.0061473246566281,0.3217033953274568,0.2737810217599581,0.1631441383483172,2.0540441318036926,0.7923770188639712,0.2703342160622002,0.7312133939113543,-0.4312370187549966,0.2130916079516027,-0.549808660040034,0.0075326394045029,-0.889867067548998,-0.2336053923071006,-1.1462195091003158,0.5833854874489441,0.5022327689514783
"""Macaque""",0.7363328468924373,0.5036197860043234,-0.0014361385463061,0.8741897995649848,-2.015580147431791,0.7730140212434853,0.6874971493719195,-0.1654752346949909,-0.1400915781474132,0.9930473099556212,1.1813672180047428,-0.2148007002807335,0.5575486459807284,0.6401563833163955,0.5734023231238834,-0.8864043642186736,0.4975096642197909,0.1271304076062169,0.3673972227316899,0.9840654447306324,-0.1382931881191298,1.2267108930466977,1.0331635367489211,0.4864455154950886,0.8159456369384857,0.6629182836263809,0.6446319086937828,0.187353727687924,1.1865789312121482,-0.3548423120024515,-0.5731596242354484,0.3920671352694813,-0.5626556945132083,1.223612584101426,-0.6278992441766563,0.5473700549504334,0.7855827535411792,-1.4149873652398088,0.9188563822924428,0.2661028350298933,-0.0080474622284159,1.1951033515648255,0.4500813984047322,1.8340200026845344,0.2175084298274199,0.2630855378310721,0.6880163180976255,0.0899208351643675,-0.1185675259044295,0.0966153344317083,1.3388440167746811,-0.6775259949128092,0.3906705123936866,-0.442351984437676,0.2957353626312622,0.585126626759928
"""Mouse""",0.5791819924848113,0.4417194779604528,0.3440105429444656,0.5313993073341449,0.4550683300094539,0.5666222617288218,0.4531434260640307,1.1347056421929946,-0.1454691238842732,1.0992999106817192,1.2492781539127369,0.0719646152959486,0.5774110110748661,0.8754613053546124,0.4526570575654628,-0.275755163122924,-0.4865235108476956,0.2193158624806074,1.0894871752649196,0.6604389942405401,-0.0474746888349484,-0.2811565632837101,0.4191526501552743,0.0564946989746663,0.9453107851040355,0.4162898537948171,0.3078602440027994,-0.4561699528203473,1.2316538783697868,0.155594447005407,-0.5453125533752239,0.1900463777672935,-0.8828644124053823,1.6954814631824893,-0.0429874775760481,0.5885865322672287,0.554114130007007,-0.4313737700977723,1.1705624455515848,0.7189241303180599,0.2442613808972943,1.6362009225971337,0.4492830726248938,2.067020464537737,0.5640072920248732,-0.0850621002271044,0.7972441167965364,-0.7276078006761367,0.6764654157491768,-0.2689454707699157,0.3054111666459623,-0.3606554843245726,-0.1851783619388508,-0.1578905775464051,0.4948018631932093,0.7761479110298987
"""Pig""",0.2473450258386609,0.2032224561685505,0.3090909631226075,0.9372200037879352,0.4773969314304636,0.9310641855868718,0.7154336928271774,1.0837151655765949,-0.0663727378866518,0.9039279485422388,0.8756630252207342,1.2343021971339954,0.7026446966410358,0.4863337650491761,0.4122448023036982,-0.6336864147041903,-0.0325635496220642,-0.8983928166847233,0.4833050837152168,0.7950702923620492,-0.3035732577676967,0.6801248791311549,0.5068758088108234,0.0870557340196072,0.924059626881728,1.0111036139973213,0.6675357700626814,-0.2539906754538026,1.0618544660542084,-0.0760445300679302,-0.4945537928242002,-0.1964462467178791,-0.3249914430562717,1.2683467500726922,-0.405485917793763,2.218340709253255,0.0016245830393146,-0.4460872177782493,1.1869206521026134,0.1578317814873266,0.4366551475582467,1.0119801587969717,0.1144744554372485,1.001565781737292,0.0396674724545627,-0.2871603861446132,0.8688855140417231,-0.2007154478936321,-0.2692354185662595,-0.1529654233444222,0.1410218762168666,-0.6938307663385112,0.1767815845153653,-1.5407289926795538,0.5602159539241105,0.5443841159827014
"""Rat""",0.070386878740944,0.2423934842841324,0.1448803965772065,0.9054569680302358,-0.0344341969917181,0.2031849030336476,0.1212212827108933,0.1093306141038006,-0.4695734901795274,0.7117032599709019,1.408871272905958,-0.2139217600389238,0.9008009503467128,0.5143316548070693,0.3420502297888939,-1.0182753779398677,-0.266308485537468,-0.2943559297331046,1.057746826274517,0.4795242712409882,-0.0486166951985005,0.732543512096641,0.4474233206171198,-0.1415646356407252,0.624169196843599,0.644909051531364,0.7020527171609428,-0.6887971477038601,0.8303131472853871,-0.1636557457315999,-0.5437806531144783,0.1746644212433137,-0.9554757503378372,1.4313632913636385,-0.3814345786650671,0.4965050834403228,0.3689383710306495,-0.2620453012477699,0.9139867007163336,-0.1200092231640357,-0.0527609392466528,1.8642842410944664,0.1938939876612939,2.21970546117723,0.5819583578330398,-0.2026515973401959,0.2046789233561019,-0.1481152595803343,0.8052233205050816,-0.32850909851849,-0.0443436661728398,-0.531265567045713,-0.1743233863980104,0.3023515362265736,0.3004447642372356,0.5100433298875571
